4045
id04217	115.875	-4.95
id04218	116.25	-5.15
id04219	116.983	-4.9167
id04220	116.965	-5.2333
id04221	116.736	-5.5667
id04222	116.467	-5.8333
id04223	116.117	-5.6
id04224	115.867	-5.3
id04225	115.433	-5.4667
id04226	115.067	-5.6833
id04227	114.6	-5.8
id04228	114.167	-5.65
id04229	113.683	-5.5833
id04230	113.333	-5.8167
id04231	113.083	-6.1333
id04232	113.0	-6.6167
id04233	113.417	-6.7917
id04234	113.933	-6.8182
id04235	114.883	-6.9083
id04236	115.042	-6.4833
id04237	115.3	-6.15
id04238	115.767	-6.2
id04239	115.75	-6.6
id04240	115.917	-6.9238
