ID lon lat depth max_ssh min_ssh period polarity return_code
   57	+122.2209	+16.2667	 54	0.181	-0.167	 1155	 1	3
   58	+122.1685	+16.2000	 -9	8.999	8.999	    0	 0	1
   59	+122.1333	+16.1658	 20	0.190	-0.161	 1188	 1	3
   60	+122.0801	+16.1000	-246	245.936	245.936	    0	 0	1
   61	+122.0333	+16.0497	-140	139.811	139.811	    0	 0	1
   62	+121.9681	+16.0000	164	0.165	-0.129	 1192	 1	3
   63	+121.9619	+16.0333	115	0.175	-0.150	 1290	 1	3
   64	+121.9333	+16.1007	 86	0.226	-0.183	 1938	-1	3
   65	+121.8667	+16.0932	 41	0.233	-0.250	 1543	 1	3
   66	+121.8000	+16.0586	 29	0.252	-0.179	 1387	 1	3
   67	+121.7333	+16.0244	 50	0.307	-0.233	 1499	-1	3
   68	+121.6772	+15.9667	 54	0.282	-0.224	 1320	 1	3
   69	+121.6408	+15.9000	 77	0.288	-0.188	 1106	-1	3
   70	+121.6333	+15.8667	 71	0.281	-0.192	 1526	 1	3
   71	+121.6608	+15.7667	 62	0.247	-0.222	 1125	 1	3
   72	+121.6333	+15.6695	 33	0.236	-0.213	 1069	 1	3
   73	+121.6000	+15.6024	106	0.238	-0.171	 1261	 1	3
   74	+121.5667	+15.5577	 53	0.304	-0.259	 1218	-1	3
   75	+121.5107	+15.5000	 -3	3.311	3.311	    0	 0	1
   76	+121.4984	+15.4333	 75	0.312	-0.253	  944	 1	3
   77	+121.4667	+15.3594	 84	0.391	-0.397	 2261	-1	3
   78	+121.4484	+15.2667	 24	0.662	-0.532	 1765	-1	3
   79	+121.4871	+15.2000	 43	0.348	-0.399	 2189	 1	3
   80	+121.5120	+15.1333	-102	102.186	102.186	    0	 0	1
   81	+121.5333	+15.0577	 44	0.373	-0.340	 1181	 1	3
   82	+121.5978	+15.0000	 80	0.352	-0.270	 1507	 1	3
   83	+121.6446	+14.9667	103	0.297	-0.200	 1454	 1	3
   84	+121.6527	+14.8667	 81	0.394	-0.316	 1620	 1	3
   85	+121.6914	+14.8000	 71	0.371	-0.334	 1668	 1	3
   86	+121.7333	+14.7615	 72	0.289	-0.265	  888	 1	3
   87	+121.8333	+14.7633	147	0.270	-0.228	 1993	 1	3
   88	+121.8577	+14.8333	114	0.308	-0.224	 3246	 1	3
   89	+121.8333	+14.9029	187	0.270	-0.189	 1575	 1	3
   90	+121.8000	+14.9520	184	0.253	-0.177	 1252	 1	3
   91	+121.8214	+15.0333	 12	0.274	-0.236	 2130	 1	3
   92	+121.9000	+15.0497	134	0.249	-0.167	 1195	 1	3
   93	+121.9473	+15.0667	 44	0.251	-0.187	 1183	 1	3
   94	+122.0098	+15.0333	-35	35.311	35.311	    0	 0	1
   95	+122.0533	+14.9667	 24	0.339	-0.241	 2111	-1	3
   96	+122.1000	+14.9000	 43	0.385	-0.276	 2048	 1	3
   97	+122.1333	+14.9189	164	0.297	-0.194	 2145	-1	3
   98	+122.1762	+14.9333	  8	0.275	-0.215	 2070	 1	3
   99	+122.2333	+14.8691	 25	0.315	-0.350	 2107	-1	3
  100	+122.3333	+14.8739	 19	0.249	-0.282	 1316	 1	3
  101	+122.4000	+14.8365	 31	0.222	-0.164	 1564	 1	3
  102	+122.4667	+14.8154	 42	0.225	-0.204	 1216	 1	3
  103	+122.5333	+14.7907	 53	0.228	-0.185	 1534	 1	3
  104	+122.6000	+14.7667	 60	0.254	-0.183	 1211	-1	3
  105	+122.6667	+14.7288	 52	0.269	-0.194	 1286	-1	3
  106	+122.7667	+14.7086	 60	0.226	-0.181	 1364	-1	3
  107	+122.8333	+14.7342	 62	0.229	-0.185	 1650	-1	3
  108	+122.9229	+14.7333	 55	0.234	-0.191	 1905	-1	3
  109	+122.9667	+14.6825	 51	0.245	-0.232	 1650	-1	3
  110	+123.0250	+14.6333	 57	0.224	-0.289	 2172	 1	3
  111	+123.1000	+14.6029	 31	0.269	-0.337	 1349	 1	3
  112	+123.1667	+14.5917	 55	0.251	-0.315	 1770	 1	3
  113	+123.2524	+14.5667	 71	0.347	-0.273	 1773	 1	3
  114	+123.3333	+14.5426	 62	0.316	-0.357	 2055	 1	3
  115	+123.4000	+14.5333	 52	0.264	-0.361	 1766	 1	3
  116	+123.4667	+14.4667	 49	0.269	-0.241	  952	 1	3
  117	+123.5222	+14.4333	 46	0.250	-0.294	 1949	 1	3
  118	+123.6000	+14.4095	 64	0.285	-0.268	 1887	 1	3
  119	+123.7000	+14.4111	 45	0.241	-0.321	 2182	 1	3
  120	+123.8000	+14.4333	 58	0.239	-0.320	 1577	 1	3
  121	+123.8667	+14.4452	 60	0.242	-0.253	 1830	-1	3
  122	+123.9667	+14.4350	 43	0.255	-0.199	 2070	-1	3
  123	+123.9667	+14.3949	 48	0.235	-0.207	 2021	-1	3
  124	+123.9556	+14.3000	 54	0.199	-0.243	 1324	 1	3
  125	+124.0000	+14.2540	 47	0.195	-0.252	 1417	 1	3
  126	+124.1000	+14.2440	 76	0.190	-0.221	 1598	-1	3
  127	+124.1667	+14.2254	 33	0.190	-0.196	 1469	-1	3
  128	+124.2333	+14.1924	 75	0.183	-0.172	 1203	 1	3
  129	+124.3333	+14.1774	 72	0.194	-0.187	 1349	-1	3
  130	+124.3738	+14.1333	 76	0.234	-0.282	 1552	-1	3
  131	+124.4157	+14.0667	 89	0.259	-0.288	 2239	-1	3
  132	+124.4486	+14.0000	100	0.248	-0.289	 1950	-1	3
  133	+124.4969	+13.9333	 73	0.183	-0.190	 1210	 1	3
  134	+124.5000	+13.8877	 59	0.222	-0.189	 1021	 1	3
  135	+124.4658	+13.8333	 83	0.338	-0.353	 1379	-1	3
  136	+124.4667	+13.7667	 79	0.335	-0.308	 1816	-1	3
  137	+124.4667	+13.6667	 71	0.317	-0.427	 1154	 1	3
  138	+124.4667	+13.6167	 73	0.268	-0.333	  795	-1	3
  139	+124.4635	+13.5667	 74	0.224	-0.177	 1042	 1	3
  140	+124.4000	+13.5323	 78	0.260	-0.219	  903	 1	3
  141	+124.3251	+13.5000	 98	0.185	-0.184	 1897	 1	3
  142	+124.2667	+13.4610	 44	0.166	-0.176	 1275	 1	3
  143	+124.2000	+13.4861	 34	0.249	-0.257	 1087	 1	3
  144	+124.1348	+13.5333	 27	0.210	-0.221	 1192	 1	3
  145	+124.1000	+13.5715	 23	0.180	-0.206	 2121	 1	3
  146	+124.0333	+13.6290	 97	0.164	-0.226	  858	 1	3
  147	+124.0225	+13.7000	 96	0.233	-0.279	 1143	 1	3
  148	+123.9333	+13.7262	-69	68.749	68.749	    0	 0	1
  149	+123.8462	+13.7000	 -7	7.436	7.436	    0	 0	1
  150	+123.7667	+13.6975	 70	0.188	-0.242	 3143	-1	3
  151	+123.7000	+13.7053	160	0.197	-0.230	 3134	-1	3
  152	+123.6333	+13.6996	143	0.233	-0.241	 2937	-1	3
  153	+123.5901	+13.7000	 77	0.252	-0.249	 3025	-1	3
  154	+123.5485	+13.6333	 -9	9.311	9.311	    0	 0	1
  155	+123.5767	+13.5667	-52	51.624	51.624	    0	 0	1
  156	+123.6327	+13.5000	-31	30.936	30.936	    0	 0	1
  157	+123.7000	+13.4672	  7	0.222	-0.273	 1972	-1	3
  158	+123.7333	+13.4219	 42	0.212	-0.239	 3663	-1	3
  159	+123.8147	+13.4000	-29	29.311	29.311	    0	 0	1
  160	+123.9000	+13.3689	 22	0.189	-0.225	 1110	 1	3
  161	+123.9472	+13.3333	-11	11.186	11.186	    0	 0	1
  162	+124.0080	+13.3000	  9	0.233	-0.258	 1748	 1	3
  163	+124.1000	+13.2689	 13	0.233	-0.172	 1099	 1	3
  164	+124.1667	+13.2441	 46	0.199	-0.190	  767	 1	3
  165	+124.2215	+13.2000	 66	0.163	-0.142	  971	 1	3
  166	+124.1333	+13.1715	153	0.182	-0.191	 2145	-1	3
  167	+124.0667	+13.2025	177	0.231	-0.202	 3841	-1	3
  168	+123.9667	+13.2213	 58	0.244	-0.226	 3810	-1	3
  169	+123.9298	+13.2333	 75	0.249	-0.219	 3825	-1	3
  170	+123.8333	+13.2169	 55	0.249	-0.304	 1289	 1	3
  171	+123.7835	+13.1667	 56	0.256	-0.312	 2535	 1	3
  172	+123.8667	+13.1417	 89	0.252	-0.247	 1263	-1	3
  173	+123.9333	+13.1305	  3	0.256	-0.217	 3795	-1	3
  174	+124.0000	+13.0992	-51	51.436	51.436	    0	 0	1
  175	+124.0667	+13.0432	123	0.238	-0.208	 2564	-1	3
  176	+124.1333	+13.0777	229	0.173	-0.182	 2542	-1	3
  177	+124.2000	+13.0519	  3	0.216	-0.173	  989	 1	3
  178	+124.2000	+12.9963	 14	0.172	-0.206	 2144	 1	3
  179	+124.1732	+12.9000	 19	0.224	-0.186	 2168	 1	3
  180	+124.2000	+12.8190	 73	0.204	-0.167	 2081	-1	3
  181	+124.2667	+12.7774	 87	0.163	-0.153	 1210	 1	3
  182	+124.3333	+12.7428	 60	0.171	-0.168	  959	 1	3
  183	+124.4000	+12.7237	 51	0.194	-0.163	 2043	-1	3
  184	+124.5000	+12.7013	 38	0.218	-0.228	 1163	 1	3
  185	+124.5667	+12.6963	 59	0.185	-0.183	 1146	 1	3
  186	+124.6167	+12.6333	 66	0.202	-0.170	 1136	 1	3
  187	+124.7000	+12.6235	 73	0.185	-0.129	 1219	 1	3
  188	+124.7667	+12.6551	104	0.169	-0.130	  978	 1	3
  189	+124.8667	+12.6502	 77	0.173	-0.114	 1031	 1	3
  190	+124.9667	+12.6547	 45	0.192	-0.159	 1064	 1	3
  191	+125.0333	+12.6712	 14	0.185	-0.156	 1395	 1	3
  192	+125.1000	+12.6389	 12	0.242	-0.252	  959	 1	3
  193	+125.1519	+12.6000	 15	0.272	-0.264	 1155	 1	3
  194	+125.2000	+12.5545	 15	0.364	-0.453	 1192	 1	3
  195	+125.2617	+12.5000	-31	30.748	30.748	    0	 0	1
  196	+125.3000	+12.4496	 -5	5.311	5.311	    0	 0	1
  197	+125.3456	+12.4000	  5	0.210	-0.186	 1083	 1	3
  198	+125.3866	+12.3333	 64	0.212	-0.253	 1121	 1	3
  199	+125.4333	+12.2824	 17	0.262	-0.200	 1133	 1	3
  200	+125.4741	+12.2333	-39	38.873	38.873	    0	 0	1
  201	+125.5190	+12.1667	 54	0.221	-0.151	  765	 1	3
  202	+125.5525	+12.1000	 27	0.236	-0.150	  974	 1	3
  203	+125.5675	+12.0333	  4	0.246	-0.212	 1102	 1	3
  204	+125.5597	+11.9667	 95	0.155	-0.153	  697	 1	3
  205	+125.4955	+11.9333	 56	0.250	-0.182	 1076	 1	3
  206	+125.4769	+11.8333	  4	0.234	-0.184	 1504	 1	3
  207	+125.4751	+11.7333	-16	16.498	16.498	    0	 0	1
  208	+125.4833	+11.6333	  9	0.373	-0.361	 2519	 1	3
  209	+125.5012	+11.5667	 40	0.214	-0.226	 1076	 1	3
  210	+125.5000	+11.5282	  2	0.229	-0.179	 1214	 1	3
  211	+125.5333	+11.4548	 54	0.379	-0.277	 1035	 1	3
  212	+125.5762	+11.4000	-24	24.061	24.061	    0	 0	1
  213	+125.6280	+11.3333	 41	0.192	-0.206	 1106	 1	3
  214	+125.5799	+11.2667	 -1	0.998	0.998	    0	 0	1
  215	+125.6333	+11.2152	 61	0.224	-0.209	 1095	 1	3
  216	+125.6918	+11.1667	 64	0.217	-0.127	 1148	 1	3
  217	+125.7218	+11.1000	-10	9.748	9.748	    0	 0	1
  218	+125.7667	+11.0407	-11	11.436	11.436	    0	 0	1
  219	+125.8040	+11.0000	  1	0.117	-0.095	 1158	 1	3
  220	+125.8405	+10.9333	  2	0.104	-0.103	 2962	 1	3
  221	+125.8552	+10.8333	 36	0.187	-0.198	  925	 1	3
  222	+125.9056	+10.8000	 31	0.169	-0.148	 1042	 1	3
  223	+125.9679	+10.7667	-10	9.686	9.686	    0	 0	1
  224	+125.9365	+10.7000	 24	0.146	-0.146	 1086	 1	3
  225	+125.8947	+10.6667	 37	0.153	-0.205	 1144	 1	3
  226	+125.8551	+10.6000	 39	0.144	-0.128	 1042	 1	3
  227	+125.8687	+10.5333	 44	0.142	-0.099	  994	 1	3
  228	+125.9000	+10.4354	 56	0.115	-0.178	 1191	 1	3
  229	+125.9333	+10.3899	 35	0.131	-0.174	 1073	 1	3
  230	+125.9686	+10.3333	 72	0.111	-0.197	 1109	 1	3
  231	+125.9719	+10.2333	 78	0.134	-0.127	  771	 1	3
  232	+125.9945	+10.1333	 41	0.117	-0.123	  906	 1	3
  233	+126.0371	+10.1000	 13	0.156	-0.143	  959	 1	3
  234	+126.0722	+10.0333	-100	100.499	100.499	    0	 0	1
  235	+126.1010	 +9.9667	-26	26.186	26.186	    0	 0	1
  236	+126.1097	 +9.8667	 -6	5.936	5.936	    0	 0	1
  237	+126.1667	 +9.8042	 -5	5.311	5.311	    0	 0	1
  238	+126.1726	 +9.7333	 38	0.170	-0.185	 1069	 1	3
  239	+126.1640	 +9.6667	 37	0.159	-0.116	 1008	-1	3
  240	+126.2006	 +9.6333	 12	0.171	-0.113	 1033	 1	3
  241	+126.2070	 +9.5333	103	0.120	-0.141	  854	 1	3
  242	+126.1667	 +9.4696	 91	0.128	-0.125	  828	 1	3
  243	+126.1333	 +9.4238	 75	0.148	-0.121	  698	 1	3
  244	+126.1333	 +9.3538	 86	0.143	-0.130	 1131	 1	3
  245	+126.2000	 +9.3105	153	0.140	-0.125	  773	 1	3
  246	+126.2256	 +9.2333	 59	0.285	-0.336	 2226	-1	3
  247	+126.2667	 +9.1852	 89	0.267	-0.281	 2185	-1	3
  248	+126.2890	 +9.1000	 63	0.190	-0.200	 2133	-1	3
  249	+126.2849	 +9.0000	 44	0.228	-0.244	 1113	 1	3
  250	+126.3167	 +8.9333	 22	0.207	-0.170	  773	 1	3
  251	+126.3453	 +8.8667	-26	26.436	26.436	    0	 0	1
  252	+126.3429	 +8.7667	 64	0.145	-0.150	 1095	 1	3
  253	+126.3333	 +8.6889	 95	0.139	-0.151	 2054	 1	3
  254	+126.3341	 +8.6333	114	0.137	-0.155	 1972	-1	3
  255	+126.3810	 +8.5667	 72	0.148	-0.205	  959	 1	3
  256	+126.4131	 +8.5000	 -5	4.874	4.874	    0	 0	1
  257	+126.4137	 +8.4000	  1	0.121	-0.124	 2744	-1	3
  258	+126.4333	 +8.3020	-9999	-9999.000	-9999.000	    0	 0	1
  259	+122.9333	 +8.3204	-9999	-9999.000	-9999.000	    0	 0	1
  260	+122.9645	 +8.4000	183	0.002	-0.002	 2302	 1	2
  261	+123.0000	 +8.4554	155	0.002	-0.002	 1373	 1	2
  262	+123.0333	 +8.5038	 45	0.002	-0.002	 1116	 1	2
  263	+123.1000	 +8.5401	 10	0.002	-0.004	  919	-1	2
  264	+123.2000	 +8.5424	119	0.003	-0.004	 2258	-1	2
  265	+123.3000	 +8.5448	120	0.003	-0.005	 1747	-1	2
  266	+123.3333	 +8.6258	 73	0.003	-0.006	  929	 1	2
  267	+123.3667	 +8.6870	 91	0.004	-0.007	 1023	 1	2
  268	+123.4000	 +8.7392	-27	27.249	27.249	    0	 0	1
  269	+123.4667	 +8.7125	125	0.007	-0.011	 1586	-1	2
  270	+123.5333	 +8.6826	 87	0.007	-0.012	 1575	 1	2
  271	+123.6333	 +8.6717	 43	0.008	-0.013	 1192	 1	2
  272	+123.7000	 +8.6490	123	0.008	-0.012	 1312	 1	2
  273	+123.7667	 +8.6006	 36	0.008	-0.013	  783	 1	2
  274	+123.7865	 +8.5333	 51	0.009	-0.013	  854	 1	2
  275	+123.8309	 +8.4667	 55	0.009	-0.012	 1388	 1	2
  276	+123.8437	 +8.4000	-38	37.999	37.999	    0	 0	1
  277	+123.8685	 +8.3333	  4	0.009	-0.012	  952	 1	2
  278	+124.2495	 +8.3333	264	0.008	-0.011	 1178	 1	2
  279	+124.2805	 +8.4000	121	0.008	-0.011	 1002	 1	2
  280	+124.2976	 +8.5000	 84	0.008	-0.012	 1028	 1	2
  281	+124.3333	 +8.5525	107	0.008	-0.012	  934	 1	2
  282	+124.3908	 +8.6000	  9	0.008	-0.012	  782	 1	2
  283	+124.4667	 +8.6224	 27	0.008	-0.012	  869	 1	2
  284	+124.5322	 +8.5667	  1	0.009	-0.016	  978	 1	2
  285	+124.5897	 +8.5333	 53	0.008	-0.016	 1049	 1	2
  286	+124.6667	 +8.5041	 15	0.009	-0.016	  974	 1	2
  287	+124.7333	 +8.4962	106	0.009	-0.015	  974	 1	2
  288	+124.7484	 +8.5667	229	0.008	-0.014	 1934	 1	2
  289	+124.7341	 +8.6667	210	0.008	-0.015	  937	 1	2
  290	+124.7633	 +8.7667	 31	0.008	-0.013	  937	 1	2
  291	+124.7787	 +8.8333	178	0.008	-0.012	  918	 1	2
  292	+124.7749	 +8.9333	199	0.007	-0.012	  876	-1	2
  293	+124.8000	 +9.0024	  2	0.007	-0.013	  802	 1	2
  294	+124.8970	 +9.0000	-15	15.499	15.499	    0	 0	1
  295	+124.9477	 +8.9667	-186	185.686	185.686	    0	 0	1
  296	+125.0016	 +8.9333	-85	84.811	84.811	    0	 0	1
  297	+125.0667	 +8.8701	 10	0.011	-0.019	  719	 1	3
  298	+125.1333	 +8.8445	202	0.011	-0.017	 1568	 1	2
  299	+125.1685	 +8.9000	144	0.010	-0.016	 1515	 1	2
  300	+125.1744	 +9.0000	145	0.010	-0.015	  915	 1	2
  301	+125.2000	 +9.0841	 98	0.010	-0.015	  657	 1	2
  302	+125.2533	 +9.0333	 74	0.011	-0.017	  577	-1	3
  303	+125.3225	 +9.0000	 11	0.012	-0.021	 1020	 1	2
  304	+125.4000	 +8.9751	 71	0.012	-0.020	  967	 1	2
  305	+125.4685	 +9.0000	 20	0.012	-0.021	  866	 1	2
  306	+125.5252	 +9.0667	 12	0.012	-0.018	  828	 1	2
  307	+125.5247	 +9.1667	-14	14.499	14.499	    0	 0	1
  308	+125.5000	 +9.2511	240	0.011	-0.017	  959	 1	2
  309	+125.4834	 +9.3333	-21	21.311	21.311	    0	 0	1
  310	+125.4613	 +9.4000	128	0.010	-0.018	  922	 1	2
  311	+125.4333	 +9.4756	257	0.009	-0.017	  871	 1	2
  312	+125.4138	 +9.5667	655	0.009	-0.016	  900	 1	2
  313	+125.3967	 +9.6333	165	0.009	-0.017	 1053	 1	2
  314	+125.3960	 +9.7333	 -9	9.124	9.124	    0	 0	1
  315	+125.4253	 +9.8000	 18	0.021	-0.033	 2092	 1	3
  316	+125.4365	 +9.8667	231	0.012	-0.025	 1020	 1	2
  317	+125.4333	 +9.9103	 98	0.016	-0.030	  701	 1	2
  318	+125.4674	 +9.9667	137	0.022	-0.032	 2805	-1	3
  319	+125.4667	+10.0629	128	0.035	-0.037	 2827	-1	3
  320	+125.4464	+10.1333	132	0.026	-0.051	 2974	 1	3
  321	+125.4667	+10.2232	106	0.034	-0.067	 3034	 1	3
  322	+125.4815	+10.3000	 97	0.037	-0.054	 1057	 1	3
  323	+125.4667	+10.3708	 94	0.047	-0.053	 1829	-1	3
  324	+125.4128	+10.4333	180	0.044	-0.050	 1473	-1	3
  325	+125.3333	+10.4524	109	0.048	-0.056	 1702	 1	3
  326	+125.2928	+10.4000	104	0.052	-0.056	 3124	-1	3
  327	+125.2816	+10.3000	-50	49.749	49.749	    0	 0	1
  328	+125.2333	+10.2447	-153	152.561	152.561	    0	 0	1
  329	+125.1333	+10.2510	-18	18.249	18.249	    0	 0	1
  330	+125.1352	+10.2000	-79	78.749	78.749	    0	 0	1
  331	+125.1879	+10.1333	-110	110.249	110.249	    0	 0	1
  332	+125.2333	+10.0810	-17	16.624	16.624	    0	 0	1
  333	+125.2667	+10.0138	 -5	5.186	5.186	    0	 0	1
  334	+125.2957	 +9.9333	 17	0.011	-0.026	  712	 1	2
  335	+125.2333	 +9.9536	 71	0.009	-0.018	  899	 1	2
  336	+125.1990	+10.0000	247	0.009	-0.017	 1053	 1	2
  337	+125.1333	+10.0643	135	0.012	-0.021	  997	 1	2
  338	+125.1231	+10.1333	-102	101.999	101.999	    0	 0	1
  339	+125.0917	+10.2000	 86	0.016	-0.028	 2242	 1	3
  340	+125.0608	+10.2667	 68	0.024	-0.037	 4328	 1	3
  341	+125.0273	+10.3333	120	0.026	-0.038	 3891	-1	2
  342	+124.9825	+10.3667	-44	43.811	43.811	    0	 0	1
  343	+124.9905	+10.2667	 55	0.025	-0.038	 4379	 1	3
  344	+125.0000	+10.1686	-34	34.249	34.249	    0	 0	1
  345	+125.0130	+10.1000	-253	252.749	252.749	    0	 0	1
  346	+125.0000	+10.0268	 85	0.012	-0.016	  944	 1	2
  347	+124.9400	+10.0667	219	0.012	-0.018	 1120	 1	2
  348	+124.8863	+10.1000	101	0.012	-0.019	  952	 1	2
  349	+124.8000	+10.1274	 13	0.014	-0.019	 1042	 1	2
  350	+124.7333	+10.1612	 54	0.019	-0.019	 2444	 1	3
  351	+124.6818	+10.1667	 49	0.021	-0.025	 1315	 1	2
  352	+124.6453	+10.1000	 27	0.019	-0.025	 1080	 1	2
  353	+124.6414	+10.0000	 37	0.014	-0.026	  937	-1	3
  354	+124.6107	 +9.9333	 21	0.014	-0.024	 1165	 1	2
  355	+124.5843	 +9.8667	 31	0.012	-0.022	 1001	 1	2
  356	+124.5980	 +9.7667	  5	0.010	-0.014	  619	 1	2
  357	+124.5333	 +9.7302	-22	22.061	22.061	    0	 0	1
  358	+124.4667	 +9.7479	-112	111.749	111.749	    0	 0	1
  359	+124.4065	 +9.7000	-32	31.874	31.874	    0	 0	1
  360	+124.3667	 +9.6407	106	0.008	-0.012	  855	 1	2
  361	+124.3000	 +9.6152	-157	156.874	156.874	    0	 0	1
  362	+124.2333	 +9.5979	 69	0.007	-0.012	  876	 1	2
  363	+124.1947	 +9.6000	 83	0.007	-0.013	  852	 1	2
  364	+124.1000	 +9.5881	-48	48.186	48.186	    0	 0	1
  365	+124.0000	 +9.5968	 37	0.008	-0.012	  814	 1	2
  366	+123.9000	 +9.5956	 95	0.008	-0.011	  889	 1	2
  367	+123.8333	 +9.5570	 99	0.008	-0.013	  852	 1	2
  368	+123.7333	 +9.5581	  2	0.008	-0.008	  795	 1	2
  369	+123.7408	 +9.6000	 68	0.009	-0.008	 1352	 1	2
  370	+123.8000	 +9.6360	 43	0.009	-0.009	 2051	 1	2
  371	+123.8484	 +9.7000	152	0.010	-0.009	 1908	 1	2
  372	+123.7881	 +9.7333	120	0.010	-0.009	 2163	 1	2
  373	+123.7874	 +9.8333	 42	0.012	-0.010	 1913	 1	2
  374	+123.7663	 +9.9000	107	0.013	-0.010	 3078	 1	2
  375	+123.8333	 +9.9160	180	0.015	-0.011	 1679	 1	2
  376	+123.8667	 +9.9875	 31	0.017	-0.011	 7286	 1	2
  377	+123.9000	+10.0551	127	0.018	-0.012	 7533	 1	2
  378	+123.9516	+10.1000	 40	0.020	-0.013	 6938	 1	2
  379	+123.9898	+10.1667	138	0.020	-0.013	 5621	 1	2
  380	+124.0222	+10.2333	  2	0.021	-0.011	 2272	 1	2
  381	+124.0667	+10.2742	 10	0.021	-0.009	 1934	 1	2
  382	+124.0435	+10.2333	  2	0.021	-0.011	 2272	 1	2
  383	+124.0810	+10.2000	 57	0.022	-0.013	 5133	 1	2
  384	+124.1331	+10.2667	  7	0.022	-0.010	 2303	 1	2
  385	+124.2000	+10.2861	 19	0.019	-0.010	 1582	 1	2
  386	+124.2667	+10.3014	  4	0.019	-0.011	 2595	 1	2
  387	+124.3545	+10.3333	  3	0.017	-0.011	 2272	 1	2
  388	+124.4000	+10.3207	  6	0.016	-0.012	 2257	 1	2
  389	+124.4667	+10.2812	 17	0.017	-0.015	 2167	 1	2
  390	+124.5333	+10.2504	 19	0.016	-0.014	 1223	 1	2
  391	+124.6000	+10.2280	 29	0.021	-0.024	 1788	 1	2
  392	+124.6729	+10.2333	 22	0.021	-0.024	 1335	 1	2
  393	+124.7069	+10.3000	 63	0.020	-0.021	 1672	 1	2
  394	+124.6974	+10.3667	 59	0.019	-0.018	 1954	 1	2
  395	+124.6987	+10.4667	 97	0.019	-0.014	 1791	 1	2
  396	+124.7333	+10.5133	128	0.019	-0.013	 1492	 1	2
  397	+124.7602	+10.6000	 27	0.019	-0.013	 2329	 1	2
  398	+124.7885	+10.6667	 23	0.019	-0.012	 2785	 1	2
  399	+124.7797	+10.7667	194	0.018	-0.011	 3926	 1	2
  400	+124.7450	+10.8333	215	0.018	-0.011	 4117	 1	2
  401	+124.7000	+10.8826	 63	0.017	-0.011	 3783	 1	2
  402	+124.6554	+10.9333	 97	0.019	-0.012	 3296	 1	2
  403	+124.5667	+10.9343	 30	0.021	-0.014	 3131	 1	2
  404	+124.5333	+10.8882	-40	40.061	40.061	    0	 0	1
  405	+124.4667	+10.8657	145	0.016	-0.013	 2628	 1	2
  406	+124.4158	+10.9000	218	0.015	-0.012	 2219	 1	2
  407	+124.3652	+10.9333	134	0.013	-0.011	 2137	 1	2
  408	+124.3651	+11.0333	164	0.012	-0.009	 1420	 1	2
  409	+124.3811	+11.1000	241	0.014	-0.010	 1590	 1	2
  410	+124.3728	+11.2000	283	0.017	-0.013	 1626	 1	2
  411	+124.3538	+11.2667	 85	0.018	-0.015	 1278	 1	2
  412	+124.3269	+11.3333	 63	0.021	-0.017	 1920	 1	3
  413	+124.3000	+11.4159	 93	0.026	-0.024	 1560	-1	2
  414	+124.2714	+11.5000	149	0.031	-0.030	 1838	-1	2
  415	+124.2569	+11.5667	 71	0.038	-0.035	 1643	-1	2
  416	+124.3000	+11.6120	 96	0.041	-0.037	 1908	-1	3
  417	+124.3241	+11.7000	 84	0.038	-0.035	 2579	-1	2
  418	+124.2667	+11.7594	 95	0.037	-0.034	 1976	-1	2
  419	+124.2780	+11.8000	188	0.037	-0.035	 2264	-1	2
  420	+124.2749	+11.9000	220	0.038	-0.039	 2711	-1	2
  421	+124.3202	+11.9667	 23	0.044	-0.045	 2414	 1	3
  422	+124.3667	+12.0271	109	0.045	-0.042	 2301	 1	3
  423	+124.3655	+12.0667	104	0.045	-0.044	 2489	 1	3
  424	+124.3000	+12.1178	114	0.045	-0.041	 2452	 1	3
  425	+124.2590	+12.0667	145	0.044	-0.042	 1555	 1	2
  426	+124.1843	+12.0333	165	0.042	-0.044	 2043	 1	2
  427	+124.1409	+12.0667	166	0.044	-0.043	 2043	-1	2
  428	+124.1990	+12.1333	140	0.046	-0.039	  604	 1	3
  429	+124.2644	+12.1667	117	0.044	-0.040	 3161	 1	3
  430	+124.2778	+12.2333	124	0.044	-0.037	 2489	 1	3
  431	+124.2618	+12.3000	139	0.045	-0.043	 2340	 1	3
  432	+124.2000	+12.3558	 88	0.050	-0.049	 1927	-1	3
  433	+124.1333	+12.3848	141	0.054	-0.051	 2043	-1	3
  434	+124.0667	+12.3549	-45	45.499	45.499	    0	 0	1
  435	+124.0303	+12.3333	172	0.048	-0.040	 2389	-1	3
  436	+123.9667	+12.3324	168	0.054	-0.048	 3565	-1	3
  437	+123.9313	+12.2667	129	0.062	-0.050	 2366	-1	3
  438	+123.9454	+12.2000	 63	0.068	-0.051	 1080	-1	3
  439	+123.9735	+12.1333	 49	0.063	-0.045	 1927	-1	3
  440	+124.0079	+12.0667	-13	13.374	13.374	    0	 0	1
  441	+124.0487	+12.0000	-24	24.436	24.436	    0	 0	1
  442	+124.0667	+11.9309	 45	0.040	-0.044	 1979	 1	3
  443	+124.1025	+11.8667	 32	0.040	-0.041	 1822	-1	2
  444	+124.0940	+11.8000	107	0.040	-0.034	 1815	-1	3
  445	+124.0667	+11.7089	-15	14.686	14.686	    0	 0	1
  446	+124.0161	+11.6667	158	0.032	-0.035	 2546	-1	2
  447	+124.0530	+11.6000	 45	0.036	-0.033	 2104	-1	2
  448	+124.1000	+11.5411	 16	0.035	-0.034	 1949	-1	2
