#id lon lat MIH hmax period
id06362 121.452500 12.200000 0.01 0.00 1111
id06363 121.433300 12.169600 0.01 0.00 1433
id06364 121.430600 12.166700 0.01 0.00 1433
id06365 121.408100 12.133300 0.01 0.00 952
id06366 121.405500 12.100000 -1.00 -1.00 -1
id06367 121.409100 12.066700 0.01 0.00 907
id06368 121.429327 12.035964 0.01 0.00 1565
id06369 121.416800 12.000000 0.01 0.00 1802
id06370 121.400000 11.984200 -1.00 -1.00 -1
id06371 121.366700 11.998900 0.01 0.00 1527
id06372 121.365300 12.000000 0.01 0.00 1527
id06373 121.348700 12.033300 0.01 0.00 1913
id06374 121.333300 12.063100 0.01 0.00 1605
id06375 121.331700 12.066700 0.01 0.00 1605
id06376 121.327600 12.100000 0.01 0.00 1679
id06377 121.327500 12.133300 0.01 0.00 1990
id06378 121.313500 12.166700 0.01 0.00 2006
id06379 121.300000 12.178000 0.01 0.00 1965
id06380 121.266700 12.189000 0.01 0.00 3215
id06381 121.233300 12.191300 0.01 0.00 2174
id06382 121.200000 12.190700 0.01 0.00 2534
id06383 121.166700 12.183900 0.01 0.00 2266
id06384 121.157400 12.166700 0.01 0.00 2316
id06385 121.133300 12.155600 -1.00 -1.00 -1
id06386 121.100000 12.155500 0.01 0.00 2142
id06387 121.066700 12.162000 0.01 0.00 2617
id06388 121.051300 12.166700 0.01 0.00 2617
id06389 121.033300 12.178500 -1.00 -1.00 -1
id06390 121.010419 12.197091 -1.00 -1.00 -1
id06391 121.017967 12.236289 -1.00 -1.00 -1
id06392 121.019000 12.266700 0.01 0.00 1459
id06393 121.007000 12.300000 0.01 0.00 4795
id06394 121.000000 12.316700 0.01 0.00 4803
id06395 120.999100 12.333300 0.01 0.00 4803
id06396 121.000000 12.341500 0.01 0.00 4803
id06397 121.015200 12.366700 0.01 0.00 746
id06398 121.000000 12.392300 0.01 0.00 1089
id06399 120.998100 12.400000 0.01 0.00 1089
id06400 120.966700 12.430200 0.01 0.00 1140
id06401 120.964700 12.433300 0.01 0.00 1140
id06402 120.943600 12.466700 0.01 0.00 2207
id06403 120.933300 12.477900 0.01 0.00 2098
id06404 120.923900 12.500000 0.01 0.00 2098
id06405 120.914100 12.533300 -1.00 -1.00 -1
id06406 120.919600 12.566700 0.01 0.00 960
id06407 120.919100 12.600000 0.01 0.00 909
id06408 120.900000 12.628900 0.01 0.00 967
id06409 120.898300 12.633300 0.01 0.00 967
id06410 120.868000 12.666700 0.01 0.00 963
id06411 120.866700 12.667500 0.01 0.00 963
id06412 120.833300 12.696200 0.01 0.00 1866
id06413 120.826800 12.700000 0.01 0.00 1866
id06414 120.798144 12.719777 0.01 0.00 2828
id06415 120.788589 12.731519 0.01 0.00 2828
id06416 120.783500 12.766700 -1.00 -1.00 -1
id06417 120.766700 12.790500 0.01 0.00 1638
id06418 120.759100 12.800000 0.01 0.00 1638
id06419 120.745600 12.833300 0.01 0.00 413
id06420 120.736400 12.866700 0.01 0.00 1628
id06421 120.737900 12.900000 0.01 0.00 702
id06422 120.733300 12.909700 0.01 0.00 472
id06423 120.728600 12.933300 0.01 0.00 472
id06424 120.706000 12.966700 0.01 0.00 520
id06425 120.700000 12.974800 0.01 0.00 520
id06426 120.694100 13.000000 0.01 0.00 816
id06427 120.688300 13.033300 0.01 0.00 515
id06428 120.681800 13.066700 0.01 0.00 764
id06429 120.672500 13.100000 0.01 0.00 566
id06430 120.666700 13.110500 0.01 0.00 772
id06431 120.653900 13.133300 0.01 0.00 772
id06432 120.633300 13.155600 0.01 0.00 1304
id06433 120.623200 13.166700 0.01 0.00 1304
id06434 120.600000 13.185900 0.01 0.00 1286
id06435 120.585400 13.200000 0.01 0.00 1286
id06436 120.566700 13.210600 -1.00 -1.00 -1
id06437 120.533300 13.224300 0.01 0.00 574
id06438 120.522000 13.233300 0.01 0.00 574
id06439 120.500000 13.258000 0.01 0.00 445
id06440 120.491000 13.266700 0.01 0.00 445
id06441 120.466700 13.296600 0.02 0.00 435
id06442 120.463000 13.300000 0.02 0.00 435
id06443 120.433300 13.333100 0.02 0.00 427
id06444 120.433000 13.333300 0.02 0.00 427
id06445 120.400000 13.362200 0.01 0.00 389
id06446 120.391700 13.366700 0.01 0.00 389
id06447 120.366700 13.371900 0.02 0.00 386
id06448 120.333300 13.390600 0.01 0.00 505
id06449 120.323400 13.400000 0.01 0.00 505
id06450 120.300000 13.433200 0.02 0.00 661
id06451 120.300000 13.433300 0.02 0.00 661
id06452 120.300000 13.434100 0.02 0.00 661
id06453 120.304900 13.466700 0.01 0.00 5237
id06454 120.331893 13.495711 0.01 0.00 321
id06455 120.338200 13.500000 0.01 0.00 321
id06456 120.364795 13.517005 0.01 0.00 773
id06457 120.400000 13.526300 -1.00 -1.00 -1
id06458 120.426800 13.533300 -1.00 -1.00 -1
id06459 119.006700 5.000000 0.00 0.00 2391
id06460 119.100000 5.040700 0.00 0.00 2319
id06461 119.200000 5.092900 0.00 0.00 1739
id06462 119.266700 5.158100 0.00 0.00 940
id06463 119.299200 5.266700 0.00 0.00 1834
id06464 119.271500 5.400000 0.00 0.00 1876
id06465 119.202000 5.466700 0.00 0.00 2005
id06466 119.133300 5.505700 0.00 0.00 1623
id06467 119.033300 5.560900 0.00 0.00 1469
id06468 118.966700 5.602500 0.00 0.00 2115
id06469 118.872200 5.666700 0.00 0.00 1248
id06470 118.800000 5.716700 0.00 0.00 1589
id06471 118.800000 5.800000 0.00 0.00 982
id06472 118.766700 5.900000 0.00 0.00 1059
id06473 118.633300 5.895200 0.00 0.00 1809
id06474 118.566700 5.966700 0.00 0.00 1087
id06475 118.533300 6.033300 0.00 0.00 1091
id06476 118.500000 6.103000 0.00 0.00 1297
id06477 118.500000 6.200000 0.00 0.00 1973
id06478 118.433300 6.200000 0.00 0.00 2437
id06479 118.366700 6.280000 0.00 0.00 1656
id06480 118.266700 6.328600 0.00 0.00 1503
id06481 118.227800 6.400000 0.00 0.00 1098
id06482 118.193300 6.500000 0.00 0.00 1857
id06483 118.166700 6.600000 0.00 0.00 2253
id06484 118.200000 6.700000 0.00 0.00 1556
id06485 118.272200 6.733300 0.00 0.00 1769
id06486 118.283300 6.800000 0.00 0.00 2266
id06487 118.225000 6.866700 0.01 0.00 757
id06488 118.133300 6.920000 0.00 0.00 1574
id06489 118.070000 7.000000 0.00 0.00 1681
id06490 118.000000 7.055600 0.00 0.00 2625
id06491 117.933300 7.133300 0.00 0.00 2328
id06492 117.933300 7.233300 0.00 0.00 2906
id06493 117.866700 7.333300 0.00 0.00 3839
id06494 117.800000 7.377800 0.00 0.00 4166
id06495 117.711100 7.433300 0.01 0.00 5389
id06496 117.633300 7.500000 0.01 0.00 3309
id06497 117.566700 7.566700 0.01 0.00 4743
id06498 117.508300 7.633300 0.01 0.00 10342
id06499 117.446700 7.700000 0.01 0.00 8567
id06500 117.396500 7.766700 0.01 0.00 8301
id06501 117.354900 7.866700 0.01 0.00 10458
id06502 117.320400 7.966700 0.01 0.00 7501
id06503 117.300000 8.066700 0.01 0.00 7635
id06504 117.333300 8.133300 0.01 0.00 8298
id06505 117.400000 8.216700 0.01 0.00 7251
id06506 117.466700 8.287000 0.01 0.00 7815
id06507 117.566700 8.329200 0.01 0.00 8253
id06508 117.612300 8.400000 0.01 0.00 4733
id06509 117.643900 8.500000 0.00 0.00 7488
id06510 117.700000 8.597900 0.00 0.00 2963
id06511 117.766700 8.654100 0.01 0.00 2426
id06512 117.833300 8.717100 0.00 0.00 4301
id06513 117.900000 8.798500 0.00 0.00 3840
id06514 117.966700 8.854000 0.00 0.00 4843
id06515 118.054400 8.900000 0.01 0.00 4598
id06516 118.151900 8.933300 0.01 0.00 5522
id06517 118.200000 9.023100 0.00 0.00 5339
id06518 118.300000 8.981200 0.01 0.00 1718
id06519 118.382600 9.033300 0.01 0.00 493
id06520 118.366700 9.107100 0.00 0.00 1425
id06521 118.466700 9.139400 0.00 0.00 982
id06522 118.501600 9.100000 0.00 0.00 809
id06523 118.574500 9.166700 0.00 0.00 1738
id06524 118.689400 9.200000 0.00 0.00 1552
id06525 118.700000 9.272700 0.00 0.00 1011
id06526 118.660000 9.366700 0.00 0.00 1740
id06527 118.676200 9.466700 0.00 0.00 693
id06528 118.703900 9.566700 0.00 0.00 1214
id06529 118.761300 9.666700 0.00 0.00 1117
id06530 118.803600 9.733300 0.00 0.00 1743
id06531 118.890500 9.800000 0.00 0.00 2100
id06532 118.945800 9.766700 0.00 0.00 1600
id06533 119.033300 9.731300 0.00 0.00 659
id06534 119.033300 9.810300 0.00 0.00 1654
id06535 118.944400 9.866700 0.00 0.00 810
id06536 118.978000 9.966700 0.00 0.00 1019
id06537 119.066700 10.005800 0.00 0.00 1214
id06538 119.200000 10.005900 0.01 0.00 618
id06539 119.253858 10.098071 0.00 0.00 2999
id06540 119.333300 10.166700 0.01 0.00 4162
id06541 119.433300 10.174600 0.01 0.00 4949
id06542 119.566700 10.166700 0.00 0.00 6195
id06543 119.666700 10.135600 0.00 0.00 2051
id06544 119.766700 10.130600 0.01 0.00 1005
id06545 119.800000 10.214600 0.00 0.00 2026
id06546 119.866700 10.298400 0.00 0.00 1257
id06547 119.933300 10.353300 0.00 0.00 1755
id06548 119.966700 10.440400 0.00 0.00 2272
id06549 120.066700 10.485700 0.00 0.00 1875
id06550 120.166700 10.513600 0.00 0.00 2065
id06551 120.266700 10.480000 0.00 0.00 1548
id06552 120.333300 10.422900 0.01 0.00 2293
id06553 120.466700 10.423100 0.01 0.00 1091
id06554 120.566700 10.462400 0.01 0.00 1064
id06555 120.647900 10.500000 0.01 0.00 672
id06556 120.766700 10.523600 0.00 0.00 1039
id06557 120.900000 10.517500 0.01 0.00 978
id06558 120.966700 10.464100 0.01 0.00 1023
id06559 121.089400 10.466700 0.01 0.00 1349
id06560 121.166700 10.524800 0.01 0.00 1237
id06561 121.200000 10.633300 0.01 0.00 979
id06562 121.215000 10.733300 0.00 0.00 1054
id06563 121.256100 10.833300 0.00 0.00 1181
id06564 121.298600 10.933300 0.00 0.00 1319
id06565 121.300000 11.033300 0.00 0.00 1544
id06566 121.266700 11.127800 0.01 0.00 1724
id06567 121.200000 11.200000 0.01 0.00 2174
id06568 121.133300 11.247000 0.01 0.00 1473
id06569 121.033300 11.287100 0.01 0.00 1627
id06570 120.940900 11.333300 0.01 0.00 1417
id06571 120.897600 11.400000 0.01 0.00 1837
id06572 120.833300 11.481400 0.01 0.00 2879
id06573 120.721200 11.466700 0.01 0.00 2047
id06574 120.633300 11.405000 0.01 0.00 3160
id06575 120.533300 11.382100 0.01 0.00 3016
id06576 120.433300 11.422200 0.01 0.00 1868
id06577 120.366700 11.500000 0.01 0.00 2924
id06578 120.338500 11.600000 0.01 0.00 3402
id06579 120.358300 11.733300 0.01 0.00 1878
id06580 120.389400 11.833300 0.01 0.00 4504
id06581 120.406700 11.933300 0.01 0.00 2682
id06582 120.412000 12.066700 0.01 0.00 1687
id06583 120.420600 12.200000 0.01 0.00 1664
id06584 120.381500 12.300000 0.01 0.00 1214
id06585 120.333300 12.379200 0.01 0.00 1679
id06586 120.298000 12.433300 0.01 0.00 2894
id06587 120.224400 12.366700 0.01 0.00 808
id06588 120.133300 12.400000 0.01 0.00 538
id06589 120.066700 12.444400 0.01 0.00 1298
id06590 119.966700 12.472000 0.01 0.00 1421
id06591 119.863000 12.500000 0.01 0.00 1317
id06592 119.799700 12.533300 0.01 0.00 1019
id06593 119.733300 12.439900 0.01 0.00 930
id06594 119.666700 12.378900 0.01 0.00 1747
id06595 119.600000 12.308800 0.01 0.00 614
id06596 119.549100 12.233300 0.01 0.00 749
id06597 119.533300 12.122700 0.01 0.00 3219
id06598 119.471900 12.033300 0.01 0.00 1004
id06599 119.466700 11.936400 0.01 0.00 2483
id06600 119.500000 11.858300 0.01 0.00 2693
id06601 119.515200 11.733300 0.01 0.00 2399
id06602 119.484800 11.633300 0.01 0.00 1698
id06603 119.433300 11.555600 0.01 0.00 2081
id06604 119.366700 11.484800 0.01 0.00 2944
id06605 119.300000 11.421200 0.01 0.00 2550
id06606 119.229200 11.366700 0.01 0.00 2984
id06607 119.145800 11.300000 0.01 0.00 1807
id06608 119.103000 11.200000 0.01 0.00 9037
id06609 119.102600 11.066700 0.01 0.00 11404
id06610 119.100000 10.966700 0.01 0.00 11556
id06611 119.083300 10.833300 0.01 0.00 9836
id06612 119.047200 10.733300 0.01 0.00 12147
id06613 119.000000 10.654200 0.01 0.00 6554
id06614 118.933300 10.576700 0.01 0.00 9657
id06615 118.866700 10.518200 0.01 0.00 9518
id06616 118.766700 10.469400 0.01 0.00 9486
id06617 118.666700 10.451500 0.01 0.00 9431
id06618 118.558300 10.433300 0.01 0.00 12989
id06619 118.466700 10.375000 0.01 0.00 3772
id06620 118.400000 10.303700 0.01 0.00 2669
id06621 118.300000 10.274800 0.01 0.00 2063
id06622 118.221600 10.233300 0.02 0.00 857
id06623 118.200000 10.133300 0.01 0.00 3251
id06624 118.192900 10.066700 0.01 0.00 1544
id06625 118.233300 9.990500 0.01 0.00 850
id06626 118.288900 9.900000 0.01 0.00 9669
id06627 118.266700 9.791700 0.01 0.00 4458
id06628 118.200000 9.725000 0.01 0.00 1844
id06629 118.125900 9.666700 0.01 0.00 990
id06630 118.043600 9.600000 0.01 0.00 1961
id06631 117.966700 9.534900 0.01 0.00 2508
id06632 117.900000 9.473300 0.01 0.00 1727
id06633 117.833300 9.409500 0.01 0.00 705
id06634 117.771400 9.333300 0.01 0.00 2294
id06635 117.716700 9.266700 0.01 0.00 3498
id06636 117.657900 9.200000 0.01 0.00 5085
id06637 117.597800 9.133300 0.01 0.00 1724
id06638 117.533300 9.064100 0.01 0.00 9629
id06639 117.466700 8.991700 0.00 0.00 7391
id06640 117.400000 8.924200 0.00 0.00 5523
id06641 117.333300 8.862500 0.00 0.00 6345
id06642 117.233300 8.800000 0.01 0.00 3634
id06643 117.166700 8.822200 0.01 0.00 703
id06644 117.090100 8.766700 0.01 0.00 990
id06645 117.056100 8.666700 0.01 0.00 1336
id06646 117.100000 8.600000 0.01 0.00 1285
id06647 117.083300 8.500000 0.01 0.00 1590
id06648 117.043300 8.400000 0.01 0.00 1035
id06649 117.000000 8.300000 0.01 0.00 989
id06650 116.960000 8.233300 0.01 0.00 867
id06651 116.900000 8.141700 0.02 0.00 469
id06652 116.866700 8.061900 0.01 0.00 1064
id06653 116.833300 7.962700 0.01 0.00 739
id06654 116.796400 7.866700 0.01 0.00 981
id06655 116.866700 7.827500 0.01 0.00 727
id06656 116.966700 7.781700 0.01 0.00 719
id06657 117.066700 7.827900 0.01 0.00 4418
id06658 117.105800 7.900000 0.01 0.00 2827
id06659 117.166700 7.967600 0.01 0.00 4314
id06660 117.208000 7.900000 0.01 0.00 4642
id06661 117.200000 7.822200 0.01 0.00 4729
id06662 117.200000 7.720000 0.00 0.00 3749
id06663 117.147200 7.633300 0.01 0.00 3869
id06664 117.100000 7.563900 0.01 0.00 3194
id06665 117.000000 7.504600 0.01 0.00 1174
id06666 116.933300 7.447600 0.02 0.00 584
id06667 116.868800 7.366700 0.01 0.00 694
id06668 116.831100 7.300000 0.01 0.00 656
id06669 116.774100 7.200000 0.01 0.00 923
id06670 116.726700 7.133300 0.01 0.00 1372
id06671 116.633300 7.090500 0.01 0.00 1683
id06672 116.533300 7.066700 0.01 0.00 2483
id06673 116.466700 6.983300 0.01 0.00 6952
id06674 116.400000 6.933300 0.01 0.00 6166
id06675 116.300000 6.866700 0.01 0.00 5591
id06676 116.258300 6.900000 0.01 0.00 4900
id06677 116.250000 6.966700 0.01 0.00 3109
id06678 116.333300 7.000000 0.01 0.00 2965
id06679 116.400000 7.066700 0.01 0.00 1732
id06680 116.500000 7.133300 0.01 0.00 2639
id06681 116.383300 7.133300 0.01 0.00 2588
id06682 116.300000 7.100000 0.01 0.00 981
id06683 116.200000 7.058300 0.01 0.00 2066
id06684 116.100000 7.014600 0.02 0.00 442
id06685 116.018300 6.966700 0.01 0.00 2135
id06686 115.963800 6.900000 0.01 0.00 1112
id06687 115.943600 6.766700 0.01 0.00 1061
id06688 115.952400 6.633300 0.01 0.00 5474
id06689 115.900000 6.544400 0.01 0.00 2463
id06690 115.833300 6.500000 0.01 0.00 4345
id06691 115.758300 6.433300 0.01 0.00 4812
id06692 115.700000 6.355600 0.01 0.00 1931
id06693 115.616700 6.300000 0.01 0.00 3578
id06694 115.500000 6.273300 0.01 0.00 1311
id06695 115.433300 6.283300 0.02 0.00 633
id06696 115.385200 6.200000 0.01 0.00 4281
id06697 115.300000 6.133300 0.01 0.00 1387
id06698 115.233300 6.066700 0.01 0.00 2192
id06699 115.366700 6.050000 0.01 0.00 1102
id06700 115.433300 6.000000 0.01 0.00 1531
id06701 115.366700 5.933300 0.01 0.00 4927
id06702 115.300000 5.900000 0.01 0.00 2185
id06703 106.933300 0.000000 0.01 0.00 1781
id06704 106.800000 0.166700 0.01 0.00 3165
id06705 106.700000 0.366700 0.01 0.00 1701
id06706 106.633300 0.611100 0.01 0.00 1366
id06707 106.566700 0.366700 0.01 0.00 2800
id06708 106.566700 0.133300 0.01 0.00 14812
id06709 106.400000 0.033300 0.01 0.00 947
id06710 106.266700 0.166700 0.01 0.00 689
id06711 106.366700 0.333300 0.01 0.00 8118
id06712 106.300000 0.566700 0.01 0.00 1071
id06713 106.166700 0.733300 0.00 0.00 0
id06714 105.966700 0.833300 0.01 0.00 658
id06715 105.833300 0.700000 0.00 0.00 0
id06716 105.700000 0.766700 0.00 0.00 0
id06717 105.566700 0.933300 0.00 0.00 0
id06718 105.416700 1.066700 0.00 0.00 0
id06719 105.466700 1.266700 0.01 0.00 6522
id06720 105.566700 1.366700 0.01 0.00 12480
id06721 105.333300 1.366700 0.00 0.00 0
id06722 105.100000 1.416700 0.01 0.00 12179
id06723 105.033300 1.633300 0.00 0.00 0
id06724 104.800000 1.600000 0.02 0.00 338
id06725 104.733300 1.666700 0.00 0.00 0
id06726 104.700000 1.933300 0.00 0.00 0
id06727 104.666700 2.166700 0.02 0.00 210
id06728 104.579200 2.366700 0.02 0.00 427
id06729 104.441700 2.533300 0.02 0.00 241
id06730 104.395800 2.766700 0.00 0.00 0
id06731 104.293300 2.966700 0.02 0.00 8093
id06732 104.208300 3.200000 0.00 0.00 0
id06733 104.144400 3.433300 0.02 0.00 15813
id06734 104.066700 3.633300 0.02 0.00 5089
id06735 104.166700 3.800000 0.02 0.00 1049
id06736 104.000000 3.900000 0.00 0.00 0
id06737 103.883300 4.100000 0.00 0.00 0
id06738 103.833300 4.300000 0.02 0.00 2370
id06739 103.900000 4.566700 0.02 0.00 11513
id06740 103.800000 4.766700 0.02 0.00 8099
id06741 103.692600 4.966700 0.02 0.00 11368
id06742 103.550000 5.133300 0.02 0.00 11745
id06743 103.444400 5.333300 0.03 0.01 12135
id06744 103.333300 5.500000 0.03 0.01 10995
id06745 103.200000 5.666700 0.03 0.01 10275
id06746 103.066700 5.843300 0.03 0.01 8524
id06747 103.133300 5.983300 0.03 0.01 10867
id06748 103.266700 6.166700 0.03 0.01 7148
id06749 103.233300 6.433300 0.03 0.01 6763
id06750 103.000000 6.533300 0.03 0.01 5246
id06751 102.733300 6.500000 0.03 0.01 5827
id06752 102.533300 6.566700 0.03 0.01 9262
id06753 102.300000 6.666700 0.03 0.01 5527
id06754 102.366700 6.866700 0.03 0.01 3180
id06755 102.333300 7.133300 0.03 0.01 4968
id06756 102.233300 7.333300 0.03 0.01 5305
id06757 102.000000 7.426700 0.03 0.01 5357
id06758 101.733300 7.466700 0.03 0.01 6585
id06759 101.466700 7.483300 0.04 0.01 1417
id06760 101.333300 7.666700 0.04 0.01 6460
id06761 101.200000 7.800000 0.04 0.01 3293
id06762 101.100000 8.033300 0.00 0.00 0
id06763 101.133300 8.266700 0.03 0.01 3021
id06764 101.150000 8.533300 0.03 0.01 2297
id06765 101.100000 8.766700 0.00 0.00 0
id06766 101.066700 9.066700 0.03 0.01 10432
id06767 101.000000 9.300000 0.03 0.01 10830
id06768 100.900000 9.466700 0.03 0.01 7075
id06769 100.733300 9.600000 0.00 0.00 0
id06770 100.533300 9.733300 0.04 0.01 1873
id06771 100.333300 9.833300 0.03 0.01 5917
id06772 100.266700 10.033300 0.03 0.01 1069
id06773 100.066700 10.166700 0.03 0.01 2235
id06774 99.866700 10.187500 0.03 0.01 1905
id06775 99.700000 10.300000 0.03 0.01 8943
id06776 99.730800 10.566700 0.03 0.01 4053
id06777 99.883300 10.666700 0.03 0.01 4260
id06778 100.166700 10.633300 0.03 0.01 6657
id06779 100.316700 10.800000 0.03 0.01 2353
id06780 100.400000 11.033300 0.03 0.01 5031
id06781 100.633300 11.077800 0.03 0.01 7687
id06782 100.883300 11.133300 0.03 0.01 2047
id06783 101.066700 11.266700 0.03 0.01 2686
id06784 101.200000 11.400000 0.03 0.01 1908
id06785 101.350000 11.566700 0.03 0.01 5846
id06786 101.466700 11.733300 0.03 0.01 4536
id06787 101.633300 11.900000 0.03 0.01 3638
id06788 101.783300 11.866700 0.03 0.01 2766
id06789 101.933300 11.700000 0.03 0.01 4746
id06790 102.077800 11.566700 0.03 0.01 11673
id06791 102.233300 11.400000 0.03 0.01 21060
id06792 102.411100 11.300000 0.03 0.01 21044
id06793 102.533300 11.133300 0.00 0.00 0
id06794 102.544400 10.833300 0.00 0.00 0
id06795 102.641700 10.633300 0.00 0.00 0
id06796 102.700000 10.383300 0.00 0.00 0
id06797 102.769400 10.166700 0.03 0.01 5093
id06798 102.733300 9.916700 0.03 0.01 7589
id06799 102.683300 9.666700 0.03 0.01 9012
id06800 102.766700 9.466700 0.03 0.01 9255
id06801 102.900000 9.300000 0.03 0.01 9375
id06802 103.000000 9.100000 0.03 0.01 12566
id06803 103.100000 8.900000 0.03 0.01 13822
id06804 103.100000 8.600000 0.03 0.01 10454
id06805 103.200000 8.366700 0.04 0.01 5358
id06806 103.266700 8.166700 0.04 0.01 1279
id06807 103.400000 7.966700 0.03 0.01 3615
id06808 103.500000 7.766700 0.04 0.01 4268
id06809 103.666700 7.666700 0.04 0.01 4192
id06810 103.866700 7.533300 0.04 0.01 2763
id06811 104.133300 7.533300 0.03 0.01 6535
id06812 104.200000 7.300000 0.03 0.01 6655
id06813 104.400000 7.166700 0.03 0.01 4971
id06814 104.633300 7.100000 0.03 0.01 3883
id06815 104.866700 7.033300 0.03 0.01 4163
id06816 105.033300 6.900000 0.03 0.01 4580
id06817 105.133300 6.733300 0.03 0.01 16965
id06818 105.266700 6.533300 0.03 0.01 17661
id06819 105.500000 6.466700 0.03 0.01 2831
id06820 105.666700 6.600000 0.03 0.01 3118
id06821 105.900000 6.666700 0.03 0.01 3187
id06822 106.166700 6.633300 0.03 0.01 4454
id06823 106.333300 6.500000 0.03 0.01 1810
id06824 106.633300 6.500000 0.03 0.00 1559
id06825 106.866700 6.600000 0.02 0.00 4916
id06826 106.933300 6.833300 0.02 0.00 4605
id06827 106.900000 7.100000 0.02 0.01 3476
id06828 107.000000 7.266700 0.02 0.00 13440
id06829 107.200000 7.400000 0.03 0.01 1816
id06830 107.233300 7.600000 0.03 0.01 1176
id06831 107.333300 7.800000 0.02 0.01 10995
id06832 107.500000 7.933300 0.02 0.01 9097
id06833 107.533300 8.133300 0.03 0.00 1373
id06834 107.500000 8.400000 0.02 0.00 2057
id06835 107.666700 8.366700 0.03 0.00 1735
id06836 107.800000 8.366700 0.03 0.00 1497
id06837 107.866700 8.600000 0.03 0.01 1323
id06838 107.800000 8.766700 0.02 0.01 2965
id06839 107.933300 8.933300 0.02 0.01 2974
id06840 107.866700 9.133300 0.02 0.00 1957
id06841 107.966700 9.300000 0.03 0.01 550
id06842 108.066700 9.500000 0.02 0.00 3791
id06843 108.200000 9.666700 0.02 0.00 2001
id06844 108.133300 9.833300 0.02 0.00 1942
id06845 108.266700 10.000000 0.02 0.00 4163
id06846 108.400000 10.133300 0.02 0.00 4728
id06847 108.566700 10.277800 0.02 0.00 1965
id06848 108.800000 10.333300 0.02 0.00 2606
id06849 108.950000 10.200000 0.02 0.00 1679
id06850 108.847600 10.000000 0.02 0.00 2035
id06851 109.041700 9.933300 0.02 0.00 1049
id06852 109.200000 9.933300 0.03 0.00 486
id06853 109.166700 10.103600 0.03 0.01 1109
id06854 109.066700 10.326700 0.02 0.00 1874
id06855 108.995500 10.533300 0.02 0.00 2311
id06856 108.985200 10.833300 0.02 0.00 3986
id06857 108.933300 11.022200 0.02 0.00 1683
id06858 109.000000 11.200000 0.02 0.00 623
id06859 109.095600 11.433300 0.01 0.00 3716
id06860 109.200000 11.605300 0.02 0.00 968
id06861 109.298300 11.833300 0.02 0.00 1432
id06862 109.346900 12.066700 0.02 0.00 611
id06863 109.394900 12.266700 0.01 0.00 1106
id06864 109.448500 12.500000 0.02 0.00 640
id06865 109.472400 12.700000 0.01 0.00 1950
id06866 109.462600 12.966700 0.01 0.00 1035
id06867 109.386500 13.200000 0.01 0.00 2396
id06868 109.360900 13.466700 0.01 0.00 862
id06869 109.366700 13.663300 0.01 0.00 1304
id06870 109.369300 13.900000 0.01 0.00 1726
id06871 109.321100 14.133300 0.01 0.00 4815
id06872 109.225900 14.333300 0.01 0.00 1649
id06873 109.160000 14.566700 0.01 0.00 2415
id06874 109.090500 14.800000 0.01 0.00 2489
id06875 109.052400 15.066700 0.01 0.00 7552
id06876 108.966700 15.266700 0.01 0.00 7051
id06877 108.861900 15.466700 0.01 0.00 1556
id06878 108.730300 15.633300 0.01 0.00 2286
id06879 108.800000 15.804800 0.01 0.00 3921
id06880 108.600000 15.902600 0.01 0.00 1740
id06881 108.470000 16.100000 0.01 0.00 1218
id06882 108.360000 16.266700 0.01 0.00 1866
id06883 108.200000 16.400000 0.01 0.00 7045
id06884 108.066700 16.600000 0.01 0.00 7120
id06885 107.944400 16.766700 0.01 0.00 570
id06886 107.816700 16.933300 0.01 0.00 7064
id06887 107.700000 17.066700 0.01 0.00 7387
id06888 107.500000 17.000000 0.01 0.00 7202
id06889 107.366700 17.189600 0.01 0.00 7099
id06890 107.166700 17.291700 0.01 0.00 7206
id06891 107.100000 17.400000 0.01 0.00 4445
id06892 107.233300 17.533300 0.01 0.00 7402
id06893 107.066700 17.700000 0.01 0.00 3487
id06894 106.966700 17.866700 0.01 0.00 3553
id06895 106.866700 18.100000 0.01 0.00 6360
id06896 106.800000 18.266700 0.01 0.00 5224
id06897 106.866700 18.500000 0.01 0.00 4754
id06898 106.900000 18.733300 0.01 0.00 5565
id06899 106.900000 18.966700 0.01 0.00 708
id06900 106.800000 19.166700 0.01 0.00 2989
id06901 106.866700 19.366700 0.01 0.00 4664
id06902 107.000000 19.566700 0.01 0.00 4467
id06903 107.100000 19.733300 0.01 0.00 6331
id06904 107.266700 19.633300 0.01 0.00 6659
id06905 107.466700 19.500000 0.01 0.00 6779
id06906 107.633300 19.633300 0.01 0.00 6764
id06907 107.800000 19.766700 0.01 0.00 14611
id06908 107.866700 19.966700 0.01 0.00 14256
id06909 108.000000 20.100000 0.01 0.00 12768
id06910 108.233300 20.200000 0.01 0.00 9828
id06911 108.400000 20.333300 0.01 0.00 14869
id06912 108.233300 20.500000 0.01 0.00 13170
id06913 108.100000 20.633300 0.01 0.00 6321
id06914 108.333300 20.666700 0.01 0.00 6061
id06915 108.566700 20.600000 0.01 0.00 1634
id06916 108.466700 20.433300 0.01 0.00 8388
id06917 108.533300 20.266700 0.01 0.00 14583
id06918 108.766700 20.200000 0.01 0.00 14174
id06919 108.900000 20.033300 0.01 0.00 10684
id06920 108.846700 19.800000 0.01 0.00 10956
id06921 108.700000 19.650000 0.01 0.00 10695
id06922 108.566700 19.466700 0.01 0.00 10631
id06923 108.400000 19.355600 0.01 0.00 10645
id06924 108.233300 19.233300 0.01 0.00 10725
